"","squirrel_id","grid_year","nest","n_pups","scaled_mom_age","scaled_mom_age_squared","scaled_density","year","predator","scaled_julian_date","ARS","m_return","m_return_numeric"
"861",13438,"SU_2017","2",3,1.98898678414097,3.95606842748743,-1.057775073,"nonmast","low predator",0.08074816,0,"n",0
"862",13438,"SU_2017","1",3,1.98898678414097,3.95606842748743,1.407984387,"nonmast","low predator",0.08074816,0,"n",0
"863",21058,"SU_2017","2",3,-0.0110132158590308,0.000121290923557608,-1.057775073,"nonmast","low predator",0.049026992,0,"n",0
"864",21058,"SU_2017","1",3,-0.0110132158590308,0.000121290923557608,1.079216459,"nonmast","low predator",0.049026992,0,"n",0
"865",21488,"SU_2017","2",3,-0.0110132158590308,0.000121290923557608,-1.057775073,"nonmast","low predator",0.112469328,0,"n",0
"866",21488,"SU_2017","1",3,-0.0110132158590308,0.000121290923557608,1.079216459,"nonmast","low predator",0.112469328,0,"n",0
"867",19742,"SU_2017","1",3,-0.0110132158590308,0.000121290923557608,1.243600423,"nonmast","low predator",-0.07785768,1,"n",0
"868",20044,"SU_2017","1",3,0.988986784140969,0.978094859205496,-0.400239217,"nonmast","low predator",-0.109578848,0,"n",0
"869",21867,"SU_2017","2",2,-0.0110132158590308,0.000121290923557608,-1.057775073,"nonmast","low predator",0.017305824,0,"n",0
"870",22495,"SU_2017","2",3,-1.01101321585903,1.02214772264162,-1.057775073,"nonmast","low predator",0.334517503,1,"n",0
"871",22495,"SU_2017","1",3,-1.01101321585903,1.02214772264162,0.586064567,"nonmast","low predator",0.334517503,1,"n",0
"872",20944,"SU_2017","2",4,-0.0110132158590308,0.000121290923557608,-1.057775073,"nonmast","low predator",0.08074816,1,"n",0
"873",20944,"SU_2017","1",4,-0.0110132158590308,0.000121290923557608,0.092912676,"nonmast","low predator",0.08074816,1,"n",0
"874",20948,"SU_2017","2",3,-0.0110132158590308,0.000121290923557608,-1.057775073,"nonmast","low predator",-0.109578848,1,"n",0
"875",20948,"SU_2017","1",3,-0.0110132158590308,0.000121290923557608,1.079216459,"nonmast","low predator",-0.109578848,1,"n",0
"876",21921,"SU_2017","1",3,-0.0110132158590308,0.000121290923557608,-0.071471289,"nonmast","low predator",-0.363348191,0,"n",0
"877",12972,"SU_2017","2",1,2.98898678414097,8.93404199576937,-1.057775073,"nonmast","low predator",0.08074816,0,"n",0
"878",21907,"SU_2017","1",3,-0.0110132158590308,0.000121290923557608,0.25729664,"nonmast","low predator",0.049026992,1,"n",0
"879",12003,"SU_2017","1",2,2.98898678414097,8.93404199576937,0.914832495,"nonmast","low predator",0.175911664,1,"y",1
"880",19742,"SU_2017","2",3,0.988986784140969,0.978094859205496,-1.057775073,"nonmast","low predator",-0.07785768,1,"y",1
"881",11576,"SU_2017","2",2,3.98898678414097,15.9120155640513,-1.057775073,"nonmast","low predator",0.049026992,1,"y",1
"882",11576,"SU_2017","1",2,3.98898678414097,15.9120155640513,1.736752315,"nonmast","low predator",0.049026992,1,"y",1
"883",21003,"SU_2017","1",2,-0.0110132158590308,0.000121290923557608,2.065520244,"nonmast","low predator",0.302796335,0,"y",1
"884",21867,"SU_2017","1",2,-1.01101321585903,1.02214772264162,0.914832495,"nonmast","low predator",0.017305824,0,"y",1
"885",21364,"SU_2017","1",2,-0.0110132158590308,0.000121290923557608,0.750448531,"nonmast","low predator",-0.173021183,0,"y",1
"886",12180,"SU_2017","2",1,2.98898678414097,8.93404199576937,0.25729664,"nonmast","low predator",-0.331627023,0,"y",1
"887",12180,"SU_2017","1",1,2.98898678414097,8.93404199576937,0.25729664,"nonmast","low predator",-0.331627023,0,"y",1
"888",19611,"SU_2017","2",3,0.988986784140969,0.978094859205496,-0.235855253,"nonmast","low predator",-0.585396366,1,"y",1
"889",19611,"SU_2017","1",3,0.988986784140969,0.978094859205496,-1.057775073,"nonmast","low predator",-0.585396366,1,"y",1
"890",21273,"SU_2017","2",4,-0.0110132158590308,0.000121290923557608,0.750448531,"nonmast","low predator",-0.395069359,0,"y",1
"891",21273,"SU_2017","1",4,-0.0110132158590308,0.000121290923557608,0.750448531,"nonmast","low predator",-0.395069359,0,"y",1
"892",21908,"SU_2017","1",3,-0.0110132158590308,0.000121290923557608,0.586064567,"nonmast","low predator",-0.07785768,0,"y",1
"893",21984,"SU_2017","1",3,-0.0110132158590308,0.000121290923557608,-0.400239217,"nonmast","low predator",-0.07785768,0,"y",1
"894",21169,"SU_2017","1",3,-1.01101321585903,1.02214772264162,0.914832495,"nonmast","low predator",0.017305824,0,"y",1
"895",21984,"SU_2017","2",3,-1.01101321585903,1.02214772264162,-1.057775073,"nonmast","low predator",-0.07785768,0,"y",1
"896",20060,"SU_2017","2",2,-0.0110132158590308,0.000121290923557608,0.421680604,"nonmast","low predator",-0.585396366,0,"y",1
"897",20060,"SU_2017","1",2,-0.0110132158590308,0.000121290923557608,-1.057775073,"nonmast","low predator",-0.585396366,0,"y",1
"898",12972,"SU_2017","1",1,2.98898678414097,8.93404199576937,0.421680604,"nonmast","low predator",0.08074816,0,"y",1
"899",21907,"SU_2017","2",3,-0.0110132158590308,0.000121290923557608,-1.057775073,"nonmast","low predator",0.049026992,1,"y",1
"900",20061,"SU_2017","1",2,-0.0110132158590308,0.000121290923557608,-1.057775073,"nonmast","low predator",-0.553675199,0,"y",1
"901",20061,"SU_2017","2",2,-1.01101321585903,1.02214772264162,-0.400239217,"nonmast","low predator",-0.553675199,0,"y",1
"902",23894,"SU_2019","1",4,NA,NA,NA,"mast","low predator",0.905498526,NA,"n",0
"903",23903,"SU_2019","2",4,NA,NA,NA,"mast","low predator",2.428114586,NA,"n",0
"904",23903,"SU_2019","1",4,NA,NA,NA,"mast","low predator",2.428114586,NA,"n",0
"905",23903,"SU_2019","1",4,NA,NA,NA,"mast","low predator",1.095825534,NA,"n",0
"906",23902,"SU_2019","2",4,NA,NA,NA,"mast","low predator",2.396393418,NA,"n",0
"907",23902,"SU_2019","1",3,NA,NA,NA,"mast","low predator",0.968940862,NA,"n",0
"908",23902,"SU_2019","1",2,NA,NA,NA,"mast","low predator",2.396393418,NA,"y",1
"909",23904,"SU_2019","1",3,NA,NA,NA,"mast","low predator",NA,NA,"y",1
"910",25029,"SU_2021","2",3,-1.01101321585903,1.02214772264162,-0.647150229,"nonmast","low predator",0.429681007,1,"n",0
"911",25156,"SU_2021","1",3,-1.01101321585903,1.02214772264162,1.01695036,"nonmast","low predator",0.588286847,0,"n",0
"912",22978,"SU_2021","2",3,0.988986784140969,0.978094859205496,-0.647150229,"nonmast","low predator",0.049026992,0,"n",0
"913",25029,"SU_2021","1",3,-1.01101321585903,1.02214772264162,1.849000654,"nonmast","low predator",0.429681007,1,"n",0
"914",25107,"SU_2021","2",3,-1.01101321585903,1.02214772264162,-0.647150229,"nonmast","low predator",0.746892686,0,"n",0
"915",25156,"SU_2021","2",3,-1.01101321585903,1.02214772264162,-0.647150229,"nonmast","low predator",0.588286847,0,"n",0
"916",25119,"SU_2021","2",3,-1.01101321585903,1.02214772264162,-0.647150229,"nonmast","low predator",0.556565679,0,"n",0
"917",25119,"SU_2021","1",3,-1.01101321585903,1.02214772264162,1.01695036,"nonmast","low predator",0.556565679,0,"n",0
"918",25107,"SU_2021","1",3,-1.01101321585903,1.02214772264162,-0.647150229,"nonmast","low predator",0.746892686,0,"n",0
"919",25119,"SU_2022","1",4,-0.0110132158590308,0.000121290923557608,-0.213200716,"mast","high predator",1.222710205,0,"n",0
"920",24940,"SU_2022","1",5,-1.01101321585903,1.02214772264162,-0.213200716,"mast","high predator",0.873777358,0,"n",0
"921",25342,"SU_2022","2",1,-2.01101321585903,4.04417415435968,-0.213200716,"mast","high predator",NA,NA,"n",0
"922",25342,"SU_2022","1",1,-2.01101321585903,4.04417415435968,-0.213200716,"mast","high predator",NA,NA,"n",0
"923",25435,"SU_2022","1",5,-2.01101321585903,4.04417415435968,-0.213200716,"mast","high predator",1.190989037,0,"n",0
"924",25235,"SU_2022","1",6,-1.01101321585903,1.02214772264162,-0.213200716,"mast","high predator",NA,NA,"n",0
"925",25386,"SU_2022","1",4,-1.01101321585903,1.02214772264162,-0.213200716,"mast","high predator",3.125980281,NA,"n",0
"926",25386,"SU_2022","2",4,-1.01101321585903,1.02214772264162,4.477215043,"mast","high predator",3.125980281,NA,"y",1
"927",25302,"SU_2022","2",3,-2.01101321585903,4.04417415435968,-0.213200716,"mast","high predator",1.159267869,0,"n",0
"928",25302,"SU_2022","2",3,-2.01101321585903,4.04417415435968,-0.213200716,"mast","high predator",1.159267869,0,"n",0
"929",24338,"SU_2022","1",5,-0.0110132158590308,0.000121290923557608,-0.213200716,"mast","high predator",0.905498526,0,"n",0
"930",25156,"SU_2022","1",6,-0.0110132158590308,0.000121290923557608,-0.213200716,"mast","high predator",2.52327809,0,"n",0
"931",25386,"SU_2022","1",5,-1.01101321585903,1.02214772264162,-0.213200716,"mast","high predator",NA,NA,"n",0
"932",25456,"SU_2022","1",3,-2.01101321585903,4.04417415435968,-0.213200716,"mast","high predator",NA,NA,"n",0
"933",25320,"SU_2022","2",1,-2.01101321585903,4.04417415435968,-0.213200716,"mast","high predator",1.222710205,0,"n",0
"934",25409,"SU_2022","2",4,-1.01101321585903,1.02214772264162,-0.213200716,"mast","high predator",NA,NA,"y",1
"935",25409,"SU_2022","1",4,-1.01101321585903,1.02214772264162,-0.213200716,"mast","high predator",NA,NA,"y",1
"936",25320,"SU_2022","1",5,-2.01101321585903,4.04417415435968,-0.213200716,"mast","high predator",1.222710205,0,"n",0
"937",25486,"SU_2022","1",3,-2.01101321585903,4.04417415435968,-0.213200716,"mast","high predator",3.411470792,0,"y",1
"938",25439,"SU_2022","2",3,-2.01101321585903,4.04417415435968,-0.213200716,"mast","high predator",1.381316045,0,"n",0
"939",25486,"SU_2022","1",5,-2.01101321585903,4.04417415435968,-0.213200716,"mast","high predator",1.064104366,0,"n",0
"940",25486,"SU_2022","2",4,-2.01101321585903,4.04417415435968,-0.213200716,"mast","high predator",1.064104366,0,"n",0
